mapping_id,reviewer_decision,reviewer_note,reviewed_by,reviewed_at
errskill__ec9dd1bbc9bf5a89,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ecf6ef562364a13b,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ed0f9000d6408606,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__ed5b78d7ce0bc2c8,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ed81e28cb4884a7d,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__edc0ebb1799fd8c4,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ede9338e7549fe4e,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ede96fbcf0d7fc54,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ef0feb663badb3b6,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ef1b981ce1233d36,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__efb78b1492bb5ef5,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__efc3b10179072d94,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__efcecac0bc2cf57c,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f02022816dd2ee6d,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f06b075725e865c7,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f1748dd9763e01b0,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f1ce1fabcbc7ea8e,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f1ef818dbad98eb2,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__f23f9ac88806b88a,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f242364370e65361,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__f274be91aa6a6ecb,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f27bc52ba58f3e6e,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f2afd7a902e0fd49,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f2f803a65b68b779,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f307aa2f67bb8bf8,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f375b0393875f86a,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f38744a2923d6cf4,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f3ce74a6860a5392,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f3da51221e9897cc,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f406bc5cfa328c51,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f42e56b601b844be,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f49ee9c83f65d10e,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f4b67de2b46d9995,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f5577af996efd0ba,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f5ee79b596018159,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f63a600e03512da9,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__f68285905f8e0e79,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f6d97a9056d3916e,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f77df40697e330e0,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f7b884a8798a6975,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f87f6229b5e3a6af,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f89450a0582912af,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f8ac5a876f2d84d9,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__f9be018615b46c5a,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fa982a5b21f403a8,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fad48904e8f7af1c,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fb2a775809fe9edc,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fb75ef3d00336fbc,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fccca2f03495f61b,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fd3d385c183f4a5f,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fd566e6c94702886,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fdb6be5fd860c81b,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fe4e903aa07d2e9d,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fe6ea3ec5149f56b,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__fea4a8dc25032e07,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fee42b60f21e9147,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fee9000af8b31602,REJECT,"Source correction is agreement of the verb 'be', not the lexical present-simple third-person -s skill.",codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__feeffd667adeb78e,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ff1fdab4ca8405d9,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ff3225d6329f8b2b,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ffcd7aceb14f0806,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ffe272cc875a23e5,NEEDS_REVIEW,"AGV is confirmed, but the correction does not deterministically identify the canonical third-person -s morphology.",,
errskill__fff4c7ba2ca4b70f,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__fff8d13c40ae4183,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
errskill__ffff1bb5d43912a3,APPROVE,Source correction confirms a present-tense base/non-3SG to third-person singular form contrast for the same lexical verb.,codex_assisted_review_on_user_request,2026-09-18T04:32:31.039483+00:00
